prop	a	b	label
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/hypercube	https://cso.kmi.open.ac.uk/topics/hypercube	hypercube
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/hypercubes	https://cso.kmi.open.ac.uk/topics/hypercube	hypercubes
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/star_graphs	https://cso.kmi.open.ac.uk/topics/star_graphs	star graphs
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/star_graph	https://cso.kmi.open.ac.uk/topics/star_graphs	star graph
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/fault_attack	https://cso.kmi.open.ac.uk/topics/fault_attack	fault attack
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/fault_attacks	https://cso.kmi.open.ac.uk/topics/fault_attack	fault attacks
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/networks_on_chips	https://cso.kmi.open.ac.uk/topics/noc	networks on chips
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/networks-on-chip	https://cso.kmi.open.ac.uk/topics/noc	networks-on-chip
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/network-on-chips	https://cso.kmi.open.ac.uk/topics/noc	network-on-chips
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/noc	https://cso.kmi.open.ac.uk/topics/noc	noc
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/multiprocessor_system_on_chips	https://cso.kmi.open.ac.uk/topics/multiprocessor_system_on_chips	multiprocessor system on chips
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/chip_multiprocessor	https://cso.kmi.open.ac.uk/topics/chip_multiprocessor	chip multiprocessor
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/chip_multiprocessors	https://cso.kmi.open.ac.uk/topics/chip_multiprocessor	chip multiprocessors
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/single-chip	https://cso.kmi.open.ac.uk/topics/single_chips	single-chip
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/single_chips	https://cso.kmi.open.ac.uk/topics/single_chips	single chips
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/system_on_chip	https://cso.kmi.open.ac.uk/topics/system_on_chips	system on chip
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_model	https://cso.kmi.open.ac.uk/topics/component_model	component model
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_models	https://cso.kmi.open.ac.uk/topics/component_model	component models
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/component_based_software_engineering	https://cso.kmi.open.ac.uk/topics/software_component	component based software engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_components	https://cso.kmi.open.ac.uk/topics/software_component	software components
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/validation_study	https://cso.kmi.open.ac.uk/topics/validation_process	validation study
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/validation_process	https://cso.kmi.open.ac.uk/topics/validation_process	validation process
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/parameterization	https://cso.kmi.open.ac.uk/topics/parameterization	parameterization
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/parameterizations	https://cso.kmi.open.ac.uk/topics/parameterization	parameterizations
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/reengineering	https://cso.kmi.open.ac.uk/topics/reengineering	reengineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/re-engineering	https://cso.kmi.open.ac.uk/topics/reengineering	re-engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/design_patterns	https://cso.kmi.open.ac.uk/topics/design_patterns	design patterns
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/design_pattern	https://cso.kmi.open.ac.uk/topics/design_patterns	design pattern
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/legacy_systems	https://cso.kmi.open.ac.uk/topics/legacy_systems	legacy systems
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/legacy_system	https://cso.kmi.open.ac.uk/topics/legacy_systems	legacy system
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/business_process_re-engineering	https://cso.kmi.open.ac.uk/topics/business_process_re-engineering	business process re-engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/business_process_reengineering	https://cso.kmi.open.ac.uk/topics/business_process_re-engineering	business process reengineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_cost_estimations	https://cso.kmi.open.ac.uk/topics/software_cost_estimation	software cost estimations
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_cost_estimation	https://cso.kmi.open.ac.uk/topics/software_cost_estimation	software cost estimation
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/state_spaces	https://cso.kmi.open.ac.uk/topics/state_space	state spaces
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/model_test	https://cso.kmi.open.ac.uk/topics/model_test	model test
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/model_tests	https://cso.kmi.open.ac.uk/topics/model_test	model tests
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/regularization_parameters	https://cso.kmi.open.ac.uk/topics/regularization_parameters	regularization parameters
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/regularization_parameter	https://cso.kmi.open.ac.uk/topics/regularization_parameters	regularization parameter
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architectural_style	https://cso.kmi.open.ac.uk/topics/software_architecture_patterns	architectural style
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architectural_styles	https://cso.kmi.open.ac.uk/topics/software_architecture_patterns	architectural styles
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/compilers	https://cso.kmi.open.ac.uk/topics/compiler	compilers
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architecture_description_languages	https://cso.kmi.open.ac.uk/topics/architecture_description_languages	architecture description languages
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architecture_description_language	https://cso.kmi.open.ac.uk/topics/architecture_description_languages	architecture description language
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/java_virtual_machines	https://cso.kmi.open.ac.uk/topics/java_virtual_machines	java virtual machines
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/java_virtual_machine	https://cso.kmi.open.ac.uk/topics/java_virtual_machines	java virtual machine
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_reuse	https://cso.kmi.open.ac.uk/topics/software_reuse	software reuse
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_re-use	https://cso.kmi.open.ac.uk/topics/software_reuse	software re-use
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/regression_testing	https://cso.kmi.open.ac.uk/topics/regression_testing	regression testing
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/regression_tests	https://cso.kmi.open.ac.uk/topics/regression_testing	regression tests
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architectural_pattern	https://cso.kmi.open.ac.uk/topics/software_architecture_patterns	architectural pattern
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architectural_patterns	https://cso.kmi.open.ac.uk/topics/software_architecture_patterns	architectural patterns
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_architecture_patterns	https://cso.kmi.open.ac.uk/topics/software_architecture_patterns	software architecture patterns
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/microservice-based_architecture	https://cso.kmi.open.ac.uk/topics/microservices	microservice-based architecture
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/microservices_architecture	https://cso.kmi.open.ac.uk/topics/microservices	microservices architecture
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/layered_pattern	https://cso.kmi.open.ac.uk/topics/layered	layered pattern
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/broker_pattern	https://cso.kmi.open.ac.uk/topics/broker	broker pattern
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/model_view_controller_pattern	https://cso.kmi.open.ac.uk/topics/model_view_controller	model view controller pattern
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/publish-subscribe	https://cso.kmi.open.ac.uk/topics/publish%2Fsubscribe	publish-subscribe
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/client-server_architectures	https://cso.kmi.open.ac.uk/topics/client_server	client-server architectures
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/service-oriented_architectures	https://cso.kmi.open.ac.uk/topics/service-oriented_architecture_%28soa%29	service-oriented architectures
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/service-oriented_architecture_%28soa%29	https://cso.kmi.open.ac.uk/topics/service-oriented_architecture_%28soa%29	service-oriented architecture (soa)
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/service-oriented_architecture	https://cso.kmi.open.ac.uk/topics/service-oriented_architecture_%28soa%29	service-oriented architecture
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/service_oriented_architectures	https://cso.kmi.open.ac.uk/topics/service-oriented_architecture_%28soa%29	service oriented architectures
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/service_oriented_architecture	https://cso.kmi.open.ac.uk/topics/service-oriented_architecture_%28soa%29	service oriented architecture
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/blackboard	https://cso.kmi.open.ac.uk/topics/blackboard	blackboard
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/mapreduce	https://cso.kmi.open.ac.uk/topics/map-reduce	mapreduce
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/map-reduce	https://cso.kmi.open.ac.uk/topics/map-reduce	map-reduce
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/client_server	https://cso.kmi.open.ac.uk/topics/client_server	client server
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/client-server	https://cso.kmi.open.ac.uk/topics/client_server	client-server
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/whiteboard	https://cso.kmi.open.ac.uk/topics/blackboard	whiteboard
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/microservices	https://cso.kmi.open.ac.uk/topics/microservices	microservices
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/broker	https://cso.kmi.open.ac.uk/topics/broker	broker
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/publish%2Fsubscribe	https://cso.kmi.open.ac.uk/topics/publish%2Fsubscribe	publish/subscribe
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/model_view_controller	https://cso.kmi.open.ac.uk/topics/model_view_controller	model view controller
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/soa	https://cso.kmi.open.ac.uk/topics/service-oriented_architecture_%28soa%29	soa
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/layered	https://cso.kmi.open.ac.uk/topics/layered	layered
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/microservice_architecture	https://cso.kmi.open.ac.uk/topics/microservices	microservice architecture
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architecture_notation	https://cso.kmi.open.ac.uk/topics/architecture_description_languages	architecture notation
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architectural_language	https://cso.kmi.open.ac.uk/topics/architecture_description_languages	architectural language
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/usability_studies	https://cso.kmi.open.ac.uk/topics/usability_studies	usability studies
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/usability_study	https://cso.kmi.open.ac.uk/topics/usability_studies	usability study
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/usability_tests	https://cso.kmi.open.ac.uk/topics/usability_tests	usability tests
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/usability_test	https://cso.kmi.open.ac.uk/topics/usability_tests	usability test
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/screen_readers	https://cso.kmi.open.ac.uk/topics/screen_readers	screen readers
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/screen_reader	https://cso.kmi.open.ac.uk/topics/screen_readers	screen reader
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/reverse_engineering	https://cso.kmi.open.ac.uk/topics/reverse_engineering	reverse engineering
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/point_cloud	https://cso.kmi.open.ac.uk/topics/point_cloud	point cloud
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/point_clouds	https://cso.kmi.open.ac.uk/topics/point_cloud	point clouds
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architecture_reconstruction	https://cso.kmi.open.ac.uk/topics/reverse_engineering	architecture reconstruction
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/architecture_recovery	https://cso.kmi.open.ac.uk/topics/reverse_engineering	architecture recovery
http://cso.kmi.open.ac.uk/schema/cso#preferentialEquivalent	https://cso.kmi.open.ac.uk/topics/software_architecture	https://cso.kmi.open.ac.uk/topics/software_architecture	software architecture
